news_id,news_title,event,location_prediction,village,district,state,date_prediction,event_type,url
62f7ce2ed1eafd03bd6fedc4,Govt for E-Meetings to Curtail Spending,"SRINAGAR — In a bid to economize time and curtail the avoidable expenditure, SRINAGAR chief secretary has ordered that the review meetings, to be convened from the state Capital (Headquarters), will essentially be attended by the concerned officers and officials as are stationed away from the state Capital (Headquarters) or in any other division through Video Conference.“Availability of Heads of Departments at Heads of Departments's Headquarters and enhanced use of technology like Video Conferencing, telecom etc.",,,,,[],strike,https://kashmirobserver.net/2019/local-news/govt-e-meetings-curtail-spending-44986
62f7ce2ed1eafd03bd6fedc4,Govt for E-Meetings to Curtail Spending,"has been emphasized vide Circular No.36-GAD of 2019 dated 01.07.2019,” reads an order issued by the state’s chief secretary.“In order to economize time of officers/officials and to curtail the avoidable Government expenditure, it is reiterated that the review meetings, to be convened from the state Capital (Headquarters) will essentially be attended by the concerned officers/officials as are stationed away from the state Capital (Headquarters) or in any other division through Video Conference,” an order issued by the chief secretary reads, adding, “Such officers can also join the review meetings, to be convened from the state Capital (Headquarters) through Divisional Commissioners/Deputy Commissioners concerned in the event Divisional Commissioners/Deputy Commissioners concerned are participants to the review meetings, to be convened from the state Capital (Headquarters) or can use the Video Conference facility available with Such officers's respective Divisional Commissioners/Deputy Commissioners.”All the Administrative Secretaries, Divisional Commissioners, Heads of Departments, Deputy Commissioners and other officers have been asked take a note of the directions for compliance.",,,,,"[('2019-07-01', '01.07.2019')]",strike,https://kashmirobserver.net/2019/local-news/govt-e-meetings-curtail-spending-44986
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,SRINAGAR — The Jammu and Kashmir High Court on Tuesday asked state government to provide details within two days regarding measures taken for empowering visually impaired persons including those blinded by the shotgun fire in SRINAGAR.,SRINAGAR,,,,"[('2019-07-23', 'Tuesday')]",attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,"During the hearing of a Public interest litigation before a division bench of the high court, additional advocate general B.",SRINAGAR,,,,[],attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,"A. Dar was directed to place before The Jammu and Kashmir High Court within two days the facilities which are available within SRINAGAR to ensure inclusiveness to and measures for empowering visually impaired persons in SRINAGAR.“Visualised impaired persons in SRINAGAR include who have been blinded and have suffered injuries by use of pellet guns but also others who have suffered visual impairment for any reason.”The directions comes day after the high court asked The Jammu and Kashmir High Court Jammu to decide within six weeks on a plea seeking a ban on the use of pump action guns to control protestors.A bench of the high court, led by Chief Justice of India Ranjan Gogoi, took note of a letter dated July 4, by the Registrar General of the high court before issuing directed.",Jammu,Jammu,Jammu,JAMMU & KASHMIR,"[('2019-07-04', 'July 4')]",attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,"“We request a division bench of the high court to expeditiously decide a plea seeking a ban on the use of pump action guns to control protestors and pass order preferably within six weeks,” A bench of the Supreme Court, led by Chief Justice of India Ranjan Gogoi, said.The Jammu and Kashmir Bar Association had filed a petition before the high court in 2016 seeking a ban on the use of pump action guns.",India,,,,[],attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,"On September 22 last year, the high court rejected a plea seeking a ban on the use of pump action guns to control protestors in an interim order.",India,,,,"[('2018-09-22', 'September 22')]",attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,"the high court had said that the Centre has already constituted an expert committee for exploring alternatives to pump action guns.Eight months ago, on January 18, the high court had said that the high court would wait for the outcome of a petition.",India,,,,"[('2019-01-18', 'January 18')]",attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,"After the high court turned down a petition, The Jammu and Kashmir Bar Association approached the high court.",India,,,,[],attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc6,HC Gives Govt 2 Days on Info About Blind Persons,The Jammu and Kashmir Bar Association contended that the high court should have waited or called for the report of an expert committee for exploring alternatives to these weapons before passing the high court's judgement.,India,,,,[],attack,https://kashmirobserver.net/2019/local-news/hc-gives-govt-2-days-info-about-blind-persons-44987
62f7ce2ed1eafd03bd6fedc7,Shiv Sena to launch membership campaign,STATE TIMES NEWS JAMMU: Shiv Sena Bal Thackeray JAMMU and Kashmir is going to launch online membership campaign from June 27.,,,,,"[('2020-06-27', 'June 27')]",fight,http://news.statetimes.in/shiv-sena-to-launch-membership-campaign/
62f7ce2ed1eafd03bd6fedc7,Shiv Sena to launch membership campaign,"In a statement issued here on Tuesday, State General Secretary, Manish Sahni said, &#8220;The membership drive will be launched on June 27, the birth anniversary of party&#8217;s National President, Udhav Thackeray to further strengthen [&#8230;]",,,,,"[('2019-07-23', 'Tuesday'), ('2020-06-27', 'June 27')]",fight,http://news.statetimes.in/shiv-sena-to-launch-membership-campaign/
62f7ce2ed1eafd03bd6fedc8,BJP holds review meeting of Membership Campaign,"STATE TIMES NEWS JAMMU: State unit of BJP led by State President, Ravinder Raina held a meeting to review party&#8217;s ongoing membership campaign at party Headquarters, Trikuta Nagar.",,,,,[],fight,http://news.statetimes.in/bjp-holds-review-meeting-of-membership-campaign/
62f7ce2ed1eafd03bd6fedc8,BJP holds review meeting of Membership Campaign,"During a meeting to review party&#8217;s ongoing membership campaign, threadbare discussions were held on progress of membership campaign, while measures to intensify the drive in various Assembly Constituencies and Districts were also taken [&#8230;]",,,,,[],fight,http://news.statetimes.in/bjp-holds-review-meeting-of-membership-campaign/
62f7ce2ed1eafd03bd6fedce,Barnai residents demand uninterrupted power supply,STATE TIMES NEWS JAMMU: Residents of Barnai area on Tuesday staged protest against the Power Development Department for not showing serious concern towards Residents of Barnai area's grievances.,,,,,"[('2019-07-23', 'Tuesday')]",protest,http://news.statetimes.in/barnai-residents-demand-uninterrupted-power-supply/
62f7ce2ed1eafd03bd6fedce,Barnai residents demand uninterrupted power supply,Scores of residents from Barnai area JAMMU assembled in front of the office of Chief Engineer and raised slogans against the the Power Development Department authorities.,,,,,[],protest,http://news.statetimes.in/barnai-residents-demand-uninterrupted-power-supply/
62f7ce2ed1eafd03bd6fedce,Barnai residents demand uninterrupted power supply,Scores of residents from Lower Barnai area of Jammu alleged that for last [&#8230;],,,,,[],protest,http://news.statetimes.in/barnai-residents-demand-uninterrupted-power-supply/
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,SRINAGAR — Police on Tuesday claimed to have arrested three militants of Hizbul Mujahideen outfit in SRINAGAR.A police spokesman in a statement issued here said arrested were made after series of human and technical investigative techniques were used by Police.,,,,,"[('2019-07-23', 'Tuesday')]",crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,“three militants of Hizbul Mujahideen outfit were involved in firing on SPO Romaan at Chana Pora and several grenade throwing incidents and other crimes in SRINAGAR and Jammu cities”.,,,,,[],crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,"""The spokesman identified three militants of Hizbul Mujahideen outfit as Asif Iqbal Dar & Shahid Hassan Dar residents of Soura and Rasheed Lateef Mir resident of Barzulla.",Barzulla,,,,[],crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,"“three militants of Hizbul Mujahideen outfit were affiliated with Hizbul Mujahideen outfit and were wanted by law for three militants of Hizbul Mujahideen outfit's complicity in a series of militant crimes,” ""The spokesman said.Incriminating materials which include ammunition, live rounds were recovered from three militants of Hizbul Mujahideen outfit's possession.",Barzulla,,,,[],crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,Police has registered a case under relevant sections of law in this regard.,Barzulla,,,,[],crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,"Further investigation in the matter is going on, ""The spokesman said.“As per police records three militants of Hizbul Mujahideen outfit had history of crime records and were involved in planning and executing several crimes in J&K along with three militants of Hizbul Mujahideen outfit's associates.",Barzulla,,,,[],crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,During investigation it was learnt that Junaid Shehrai commander of HM was part of Hizbul Mujahideen outfit.,Barzulla,,,,[],crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd1,3 Hizb Militants Held From City: Police,"Hizbul Mujahideen outfit were involved in attack on SPO Romaan at Chana Pora on 27/3/2019 in which SPO Romaan sustained injuries besides grenade throwing incidents in Jammu and SRINAGAR,” ""The spokesman said.",Barzulla,,,,[],crime,https://kashmirobserver.net/2019/city-news/3-hizb-militants-held-city-police-44989
62f7ce2ed1eafd03bd6fedd2,24 seats of J&K Assembly vacant as they fall in PoK: MoS Home,24 seats of J&K Assembly vacant as 24 seats of J&K Assembly fall in PoK: MoS Home.,,,,,[],strike,http://feedproxy.google.com/~r/KashmirImagesNewspaper/~3/Wpaj7cyMO80/
62f7ce2ed1eafd03bd6fedd2,24 seats of J&K Assembly vacant as they fall in PoK: MoS Home,"New Delhi, Jul 23: Twenty-four seats of the Jammu and Kashmir Assembly are vacant as Twenty-four seats of the Jammu and Kashmir Assembly fall under Pakistan-occupied Kashmir and will not be taken into account for reckoning the total strength of the House, Minister of State for Home G Kishan Reddy said on Tuesday.",,,,,"[('2019-07-23', 'Jul 23'), ('2019-07-23', 'Tuesday')]",strike,http://feedproxy.google.com/~r/KashmirImagesNewspaper/~3/Wpaj7cyMO80/
62f7ce2ed1eafd03bd6fedd8,Slain rifleman Aurangzeb's two brothers join Army,Slain rifleman Aurangzeb's two brothers join Army.,,,,,[],kill,http://feedproxy.google.com/~r/KashmirImagesNewspaper/~3/oFtkpIitR2Y/
62f7ce2ed1eafd03bd6fedd8,Slain rifleman Aurangzeb's two brothers join Army,"Rajouri, July 23: Thirteen months after the abduction and killing of Slain rifleman Aurangzeb's by militants in South Kashmir's Shopian district, Slain rifleman Aurangzeb's two brothers have joined Army to serve the nation and ""avenge Slain rifleman Aurangzeb's's death"".",,,,,"[('2019-07-23', 'July 23')]",kill,http://feedproxy.google.com/~r/KashmirImagesNewspaper/~3/oFtkpIitR2Y/
62f7ce2ed1eafd03bd6fede6,Advisor Sharma calls for joint efforts to tackle drug abuse,"SRINAGAR: Asking officers to take effective measures to check substance abuse among youth, Advisor to Governor, K K Sharma on Monday said that the menace of drug abuse is the emerging threat in our state and country as a whole which, if left unchecked, will consume the future of our youth.",,,,,"[('2019-07-22', 'Monday')]",strike,http://feedproxy.google.com/~r/kashmir-reader/~3/2z239Kz9Z-A/
62f7ce2ed1eafd03bd6fede6,Advisor Sharma calls for joint efforts to tackle drug abuse,"Advisor to Governor, K K Sharma was speaking [&#8230;]",,,,,[],strike,http://feedproxy.google.com/~r/kashmir-reader/~3/2z239Kz9Z-A/
62f7ce2ed1eafd03bd6fedec,"Employees protest, demand regularisation of services","Srinagar: The employees from various departments, under the banner of Jammu and Kashmir Employees Joint Action Committee (R), on Tuesday staged a protest demonstration here demanding regularisation of The employees from various departments's services as per the SRO-520.",,,,,"[('2019-07-23', 'Tuesday')]",protest,http://feedproxy.google.com/~r/kashmir-reader/~3/AzBLROY4Zrg/
62f7ce2ed1eafd03bd6fedec,"Employees protest, demand regularisation of services","Among those who participated include All Contrucatual Teachers Aassociation of Kashmir, All Jammu and Kashmir Wildlife Casual Labours Union, Jammu And [&#8230;]",,,,,[],protest,http://feedproxy.google.com/~r/kashmir-reader/~3/AzBLROY4Zrg/
62f7ce2ed1eafd03bd6fedf0,"Police solve theft, demonetised currency cases",SRINAGAR: The Jammu and Kashmir Police on Tuesday said The Jammu and Kashmir Police successfully solved various theft cases and one demonetised currency notes case by arresting thieves along with stolen property.,,,,,"[('2019-07-23', 'Tuesday')]",fight,http://feedproxy.google.com/~r/kashmir-reader/~3/qiUeDGqA-DI/
62f7ce2ed1eafd03bd6fedf0,"Police solve theft, demonetised currency cases","Addressing a press conference here, Senior Superintendent of Police (SSP) Srinagar, Dr Haseeb Mughal said, “Police Station Rajbagh received a complaint received from Sajad Ahmad Jan S/o [&#8230;]",,,,,[],fight,http://feedproxy.google.com/~r/kashmir-reader/~3/qiUeDGqA-DI/
62f7ce2ed1eafd03bd6fedf1,5 JK residents freed by Raj HC in Samleti bomb blast case,"JAIPUR: The Rajasthan High Court has acquitted six lifers while upholding the death sentence to one and the life term to another in the 23-year-old case of bomb blast in a bus at Samleti in Dauisa district, in which 14 persons were killed.",Samleti,,,,[],attack,http://feedproxy.google.com/~r/kashmir-reader/~3/jFWB55-Hzws/
62f7ce2ed1eafd03bd6fedf1,5 JK residents freed by Raj HC in Samleti bomb blast case,six lifersJAIPUR,Samleti,,,,[],attack,http://feedproxy.google.com/~r/kashmir-reader/~3/jFWB55-Hzws/
62f7ce2ed1eafd03bd6fedf7,24 seats of J&K Assembly vacant as they fall in PaK: MoS Home,"New Delhi: Twenty-four seats of the Jammu and Kashmir Assembly are vacant as Twenty-four seats of the Jammu and Kashmir Assembly fall under Pakistan-administered Kashmir and will not be taken into account for reckoning the total strength of the Jammu and Kashmir Assembly, Minister of State for Home G Kishan Reddy said on Tuesday.",Pakistan,,,,"[('2019-07-23', 'Tuesday')]",strike,http://feedproxy.google.com/~r/kashmir-reader/~3/IFJf3KX-qi8/
62f7ce2ed1eafd03bd6fedf7,24 seats of J&K Assembly vacant as they fall in PaK: MoS Home,"According to section 47 of the Constitution of Jammu and Kashmir, [&#8230;]",Pakistan,,,,[],strike,http://feedproxy.google.com/~r/kashmir-reader/~3/IFJf3KX-qi8/
62f7ce2ed1eafd03bd6fedfd,Bill to amend POCSO Act with death penalty for child rape introduced in RS,"STATE TIMES NEWS New Delhi: A Bill entailing amendments to the POCSO Act by including death penalty for aggravated sexual assault on children, besides providing stringent punishments for other crimes against minors, was introduced in Rajya Sabha on Tuesday.",Rajya Sabha,,,,"[('2019-07-23', 'Tuesday')]",attack,http://news.statetimes.in/bill-to-amend-pocso-act-with-death-penalty-for-child-rape-introduced-in-rs/
62f7ce2ed1eafd03bd6fedfd,Bill to amend POCSO Act with death penalty for child rape introduced in RS,"Moving the Protection of Children from Sexual Offences (Amendment) Bill, 2019, Union Women and Child Development [&#8230;]",Rajya Sabha,,,,[],attack,http://news.statetimes.in/bill-to-amend-pocso-act-with-death-penalty-for-child-rape-introduced-in-rs/
62f7ce2ed1eafd03bd6fedfe,24 seats of J&K Assembly vacant as they fall in PoK: MoS Home,"STATE TIMES NEWS New Delhi: Twenty-four seats of the Jammu and Kashmir Assembly are vacant as Twenty-four seats of the Jammu and Kashmir Assembly fall under Pakistan-occupied Kashmir and will not be taken into account for reckoning the total strength of the Jammu and Kashmir Assembly, Minister of State for Home G Kishan Reddy said on Tuesday.",,,,,"[('2019-07-23', 'Tuesday')]",strike,http://news.statetimes.in/24-seats-of-jk-assembly-vacant-as-they-fall-in-pok-mos-home/
62f7ce2ed1eafd03bd6fedfe,24 seats of J&K Assembly vacant as they fall in PoK: MoS Home,According to section 47 of the Constitution of [&#8230;],,,,,[],strike,http://news.statetimes.in/24-seats-of-jk-assembly-vacant-as-they-fall-in-pok-mos-home/
62f7ce2ed1eafd03bd6fedff,Desperate Kashmir politicians looking for ‘trump card’ in Trump: Dr Jitendra,"STATE TIMES NEWS NEW DELHI: Union Minister Dr Jitendra Singh said on Tuesday that, being down and out with little hope of their political fortunes getting revived, their are, in vain, looking for a &#8216;trump card&#8217; in Trump, which their wish could possibly restore their's past hegemony.",,,,,"[('2019-07-23', 'Tuesday')]",kill,http://news.statetimes.in/desperate-kashmir-politicians-looking-for-trump-card-in-trump-dr-jitendra/
62f7ce2ed1eafd03bd6fedff,Desperate Kashmir politicians looking for ‘trump card’ in Trump: Dr Jitendra,Speaking to media outside the Parliament [&#8230;],,,,,[],kill,http://news.statetimes.in/desperate-kashmir-politicians-looking-for-trump-card-in-trump-dr-jitendra/
62f7ce2ed1eafd03bd6fee10,"‘Ready to assist’, but Kashmir a bilateral issue: US","Washington: The Trump administration launched a damage control exercise with the State Department on Tuesday saying Kashmir was a “bilateral” issue between India and Pakistan, and the US “welcomes” India and Pakistan “sitting down” for talks.",Pakistan,,,,"[('2019-07-23', 'Tuesday')]",kill,http://feedproxy.google.com/~r/kashmir-reader/~3/yyqWP5zvpxU/
62f7ce2ed1eafd03bd6fee10,"‘Ready to assist’, but Kashmir a bilateral issue: US",The Trump administration also said Pakistan taking “sustained and irreversible” steps against terrorism was key to a successful dialogue with India.,Pakistan,,,,[],kill,http://feedproxy.google.com/~r/kashmir-reader/~3/yyqWP5zvpxU/
62f7ce2ed1eafd03bd6fee10,"‘Ready to assist’, but Kashmir a bilateral issue: US",[&#8230;],Pakistan,,,,[],kill,http://feedproxy.google.com/~r/kashmir-reader/~3/yyqWP5zvpxU/
62f7ce2ed1eafd03bd6fee13,BJP leader asks anganwadi workers to shun protests,"Also Read | Anganwadi workers, helpers protest",,,,,[],protest,https://www.greaterkashmir.com/news/kashmir/bjp-leader-asks-anganwadi-workers-to-shun-protests/?utm_source=rss&utm_medium=rss&utm_campaign=bjp-leader-asks-anganwadi-workers-to-shun-protests
62f7ce2ed1eafd03bd6fee16,Governor's statement uncalled for: PDP,Peoples Democratic Party (PDP) has criticised Governor Malik over Governor Malik's remarks “appealing militants to kill corrupt politicians” and said Governor Malik has arrogated the role of making uncalled for statements to Governor Malik.,,,,,[],kill,https://www.greaterkashmir.com/news/kashmir/governors-statement-uncalled-for-pdp/?utm_source=rss&utm_medium=rss&utm_campaign=governors-statement-uncalled-for-pdp
62f7ce2ed1eafd03bd6fee20,SASB launches sanitation drive,"On the directions of Governor Satya Pal Malik, Chairman of Shri Amarnath Shrine Board (SASB), a four day mid yatra sanitation cum camp cleaning drive in all the yatra camps and along the track carried out from July 21 to 24.",,,,,"[('2019-07-21', 'July 21'), ('2019-07-24', '24')]",fight,http://risingkashmir.com/news/sasb-launches-sanitation-drive
62f7ce2ed1eafd03bd6fee20,SASB launches sanitation drive,Chief Executive Officer of Shri Amarnath Shrine Board (SASB) Umang Narula said this entire campaign is being implemented by Shri Amarnath Shrine Board (SASB) in close collaboration with the Pahalgam Development Authority and the Sonamarg Development Authority in the Pahalgam Development Authority and the Sonamarg Development Authority's respective areas of jurisdiction.,,,,,[],fight,http://risingkashmir.com/news/sasb-launches-sanitation-drive
62f7ce2ed1eafd03bd6fee21,Elections to 6 LC seats to take time: SEC officials,The elections to the six vacancies of the Legislative Council from the Panchayats and Urban Local Bodies (ULBs) would get delayed after state election commission (SEC) said that the polls to the seats of the Legislative Council would take time.,,,,,[],strike,http://risingkashmir.com/news/elections-to-6-lc-seats-to-take-time-sec-officials
62f7ce2ed1eafd03bd6fee21,Elections to 6 LC seats to take time: SEC officials,"Out of the seats of upper house, four are reserved for Panchayats- four.",,,,,[],strike,http://risingkashmir.com/news/elections-to-6-lc-seats-to-take-time-sec-officials
62f7ce2ed1eafd03bd6fee21,Elections to 6 LC seats to take time: SEC officials,Two other seats are reserved for Municipalities.,,,,,[],strike,http://risingkashmir.com/news/elections-to-6-lc-seats-to-take-time-sec-officials
62f7ce2ed1eafd03bd6fee29,SMVDU starts documentation of Dogra culture,Board of Cultural Activities at Shri Mata Vaishno Devi University (SMVDU) took up an initiative to explore the unexplored regions and take record of the first hand data so as to produce a documentary of the folk musical forms.,,,,,[],strike,http://risingkashmir.com/news/smvdu-starts-documentation-of-dogra-culture-
62f7ce2ed1eafd03bd6fee29,SMVDU starts documentation of Dogra culture,"As per a spokesman, an initiative to explore the unexplored regions is commendable not only from the point of view of creating first-hand data of the cultural forms of the region but also from the view point of Shri Mata Vaishno Devi University (SMVDU) taking initiative towards Shri Mata Vaishno Devi University (SMVDU)'s social and cultural responsibility.",,,,,[],strike,http://risingkashmir.com/news/smvdu-starts-documentation-of-dogra-culture-
62f7ce2ed1eafd03bd6fee29,SMVDU starts documentation of Dogra culture,an initiative to explore the unexplored regions will also be significant towards preservation and promotion of regional cultural forms.,,,,,[],strike,http://risingkashmir.com/news/smvdu-starts-documentation-of-dogra-culture-
62f7ce2ed1eafd03bd6fee35,RAW Power Lifting National championship,Bashir wins 2 gold Bashir bagged first Gold medal in bench press under 82 kg weight category and also secured second gold medal in dead lift 82 kg weight category during National 100 percent RAW power lifting championship which was held at Haryana from 19 July to 21 July 2109,Haryana,,,,"[('2019-07-19', '19 July'), ('2109-07-21', '21 July 2109')]",fight,http://risingkashmir.com/news/raw-power-lifting-national-championship
62f7ce2ed1eafd03bd6fee3d,Paramedics of GMC Srinagar call-off strike,The contractual paramedical employees of Government Medical College (GMC) Srinagar who were on hunger strike from Monday have called off hunger strike after The contractual paramedical employees of Government Medical College (GMC) Srinagar who were on hunger strike from Monday met officials of the health department on Tuesday.,,,,,"[('2019-07-22', 'Monday'), ('2019-07-22', 'Monday'), ('2019-07-23', 'Tuesday')]",strike,http://risingkashmir.com/news/paramedics-of-gmc-srinagar-call-off-strike
62f7ce2ed1eafd03bd6fee3d,Paramedics of GMC Srinagar call-off strike,The contractual paramedical employees of Government Medical College (GMC) Srinagar who were on hunger strike from Monday began hunger strike on Monday taking a toll on healthcare services in the seven associated hospitals of Government Medical College (GMC) Srinagar.,,,,,"[('2019-07-22', 'Monday'), ('2019-07-22', 'Monday')]",strike,http://risingkashmir.com/news/paramedics-of-gmc-srinagar-call-off-strike
62f7ce2ed1eafd03bd6fee44,Sharma calls for joint efforts to tackle drug abuse,"Asking the officers to take effective measures to check substance abuse among youth, Advisor to Governor, K K Sharma Tuesday said that the menace of drug abuse is the emerging threat in our state and country as a whole, which if left unchecked will consume the future of our youth.",,,,,"[('2019-07-23', 'Tuesday')]",strike,http://risingkashmir.com/news/sharma-calls-for-joint-efforts-to-tackle-drug-abuse
62f7ce2ed1eafd03bd6fee44,Sharma calls for joint efforts to tackle drug abuse,"The official spokesperson said Advisor to Governor, K K Sharma was speaking at a meeting convened to discuss the steps being taken to address the grave concern of drug menace in the society.",,,,,[],strike,http://risingkashmir.com/news/sharma-calls-for-joint-efforts-to-tackle-drug-abuse
62f7ce2ed1eafd03bd6fee46,Pol parties welcome Trump’s offer to mediate on Kashmir issue,"State political parties on Tuesday welcomed the US President Donald Trump's statement that the US President Donald Trump's is ""ready to mediate between India and Pakistan"" to resolve the Kashmir issue.",India,,,,"[('2019-07-23', 'Tuesday')]",fight,http://risingkashmir.com/news/pol-parties-welcome-trumps-offer-to-mediate-on-kashmir-issue
62f7ce2ed1eafd03bd6fee46,Pol parties welcome Trump’s offer to mediate on Kashmir issue,"Soon after the US President Donald Trump's made the US President Donald Trump's statement that he is ""ready to mediate between India and Pakistan"" to resolve the Kashmir issueKashmir, political heads of different parties termed the US President Donald Trump's statement that he is ""ready to mediate between India and Pakistan"" to resolve the Kashmir issue a positive development to end the Kashmir issue.",India,,,,[],fight,http://risingkashmir.com/news/pol-parties-welcome-trumps-offer-to-mediate-on-kashmir-issue
62f7ce2ed1eafd03bd6fee4a,US ready to assist on Kashmir: State Deptt,"‘We welcome India, Pakistan sitting down' We Tuesday said Kashmir was a ""bilateral"" issue between India, PakistanPakistan, and the US ""welcomes"" India, Pakistan ""sitting down"" for talks.",Pakistan,,,,"[('2019-07-23', 'Tuesday')]",kill,http://risingkashmir.com/news/us-ready-to-assist-on-kashmir-state-deptt
62f7ce2ed1eafd03bd6fee4d,Dealing with a toxic personality,"‘If we don’t change, we don’t grow.",,,,,[],crime,http://risingkashmir.com/news/dealing-with-a-toxic-personality
62f7ce2ed1eafd03bd6fee4d,Dealing with a toxic personality,If we don’t grow we aren’t really living’ Toxic people are all pervasive in this world.,,,,,[],crime,http://risingkashmir.com/news/dealing-with-a-toxic-personality
62f7ce2ed1eafd03bd6fee4d,Dealing with a toxic personality,Toxic people throw Toxic people's sharp edged words to demean and belittle the person standing before Toxic people.,,,,,[],crime,http://risingkashmir.com/news/dealing-with-a-toxic-personality
62f7ce2ed1eafd03bd6fee4d,Dealing with a toxic personality,"The most important thing for an individual today is, to be immune, against stigmatizing statements because stigmatizing statements tend make you accustomed to something that you don’t even know.",,,,,"[('2019-07-24', 'today')]",crime,http://risingkashmir.com/news/dealing-with-a-toxic-personality
62f7ce2ed1eafd03bd6fee4d,Dealing with a toxic personality,You are accused and persecuted for a crime that you never committed.,,,,,[],crime,http://risingkashmir.com/news/dealing-with-a-toxic-personality
62f7ce2ed1eafd03bd6fee4d,Dealing with a toxic personality,"Personally, I have been victim of Toxic people and I don’t want I's readers to fall for the same.",,,,,[],crime,http://risingkashmir.com/news/dealing-with-a-toxic-personality
62f7ce2ed1eafd03bd6fee4d,Dealing with a toxic personality,"In order to live life to the fullest, Change within is the only way out.",,,,,[],crime,http://risingkashmir.com/news/dealing-with-a-toxic-personality
62f7ce2ed1eafd03bd6fee4e,Growing Drug Abuse & our responsibilities,"At the global level, drug abuse and dependence is constantly increasing and is posing a challenge Drug-abuse is habitual taking of illicit drugs, which is followed by the addiction.",,,,,[],murder,http://risingkashmir.com/news/growing-drug-abuse--our-responsibilities
62f7ce2ed1eafd03bd6fee4e,Growing Drug Abuse & our responsibilities,the addiction is a stage when the person becomes dependent on at least one illicit drug both physically and psychologically.,,,,,[],murder,http://risingkashmir.com/news/growing-drug-abuse--our-responsibilities
62f7ce2ed1eafd03bd6fee4e,Growing Drug Abuse & our responsibilities,"Drug addiction presents a serious public health problem, as Drug addiction is associated with disproportionate costs of the society in terms of the spread of diseases, criminal activity, deaths on and off the roads, and disruption of families and communities.",,,,,[],murder,http://risingkashmir.com/news/growing-drug-abuse--our-responsibilities
62f7ce2ed1eafd03bd6fee4f,Generic medicines,This refers to the issue of generic drugs and the demand of an inquiry to find out the efficacy of generic drugs quoting recent book-study that Indian drug manufacturers were producing quality generic medicines for US and European countries with sub-standard generic medicines marketed in domestic market.,US,,,,[],strike,http://risingkashmir.com/news/generic-medicines
62f7ce2ed1eafd03bd6fee4f,Generic medicines,Companies exporting generic medicines should be checked and required to file affidavits that generic medicines for domestic and foreign markets are of the same quality.,US,,,,[],strike,http://risingkashmir.com/news/generic-medicines
62f7ce2ed1eafd03bd6fee4f,Generic medicines,Such a mention may otherwise also not be baseless where generic medicines in India have Maximum-Retail-Price MRP printed at exorbitant profit-margin up to 400 percent over the ex-factory price.,India,,,,[],strike,http://risingkashmir.com/news/generic-medicines
62f7ce2ed1eafd03bd6fee4f,Generic medicines,Looting general public through cheap-considered generic medicines must not be allowed.,India,,,,[],strike,http://risingkashmir.com/news/generic-medicines
62f7ce2ed1eafd03bd6fee4f,Generic medicines,High profit-margin is also evident from the fact that many companies selling medicines online have emerged giving heavy discounts of up to 25-percent on medicines that too bearing heavy cost of packing and home-delivery.,India,,,,[],strike,http://risingkashmir.com/news/generic-medicines
